2021-12-02 08:30:22,052 WARN  org.apache.solr.core.SolrResourceLoader @ Solr loaded a deprecated plugin/analysis class [solr.CSVRequestHandler]. Please consult documentation how to replace it accordingly.
2021-12-02 08:30:22,052 WARN  org.apache.solr.core.SolrResourceLoader @ Solr loaded a deprecated plugin/analysis class [solr.CSVRequestHandler]. Please consult documentation how to replace it accordingly.
2021-12-02 08:30:22,053 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /update/csv ignoring: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,053 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /update/csv ignoring: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,053 INFO  org.apache.solr.core.RequestHandlers @ created /update/csv: solr.CSVRequestHandler
2021-12-02 08:30:22,053 INFO  org.apache.solr.core.RequestHandlers @ created /update/csv: solr.CSVRequestHandler
2021-12-02 08:30:22,053 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.extraction.ExtractingRequestHandler
2021-12-02 08:30:22,053 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /update/csv ignoring: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,053 INFO  org.apache.solr.core.RequestHandlers @ created /update/csv: solr.CSVRequestHandler
2021-12-02 08:30:22,053 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.extraction.ExtractingRequestHandler
2021-12-02 08:30:22,053 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.extraction.ExtractingRequestHandler
2021-12-02 08:30:22,054 INFO  org.apache.solr.core.RequestHandlers @ created /update/extract: solr.extraction.ExtractingRequestHandler
2021-12-02 08:30:22,054 INFO  org.apache.solr.core.RequestHandlers @ created /update/extract: solr.extraction.ExtractingRequestHandler
2021-12-02 08:30:22,054 INFO  org.apache.solr.core.RequestHandlers @ created /update/extract: solr.extraction.ExtractingRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.FieldAnalysisRequestHandler
2021-12-02 08:30:22,054 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.FieldAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.FieldAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ created /analysis/field: solr.FieldAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.DocumentAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ created /analysis/field: solr.FieldAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ created /analysis/field: solr.FieldAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.DocumentAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ created /analysis/document: solr.DocumentAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ adding lazy requestHandler: solr.DocumentAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ created /analysis/document: solr.DocumentAnalysisRequestHandler
2021-12-02 08:30:22,055 INFO  org.apache.solr.core.RequestHandlers @ created /analysis/document: solr.DocumentAnalysisRequestHandler
2021-12-02 08:30:22,059 INFO  org.apache.solr.core.RequestHandlers @ created /admin/: solr.admin.AdminHandlers
2021-12-02 08:30:22,059 INFO  org.apache.solr.core.RequestHandlers @ created /admin/: solr.admin.AdminHandlers
2021-12-02 08:30:22,059 INFO  org.apache.solr.core.RequestHandlers @ created /admin/: solr.admin.AdminHandlers
2021-12-02 08:30:22,063 INFO  org.apache.solr.core.RequestHandlers @ created /admin/ping: solr.PingRequestHandler
